timestamp,interface,raw_tc_output
1776299194.8260148,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.8382015,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.8502824,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.862515,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.8750021,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.8866677,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.8990145,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.911199,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.9229743,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.9349113,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.9471269,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.9599583,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.9724433,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.984045,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299194.9961462,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.0081203,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.0209115,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.0325758,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.0450375,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.0566003,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.06873,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.0808058,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.0932388,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.1051273,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.1170375,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776299195.1288342,s1-eth3,"qdisc pfifo 8002: root refcnt 7 limit 100p |  Sent 1894 bytes 16 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
